date,drug_id,location_id,demand_qty,fulfilled_qty,stockout_flag
2026-01-07,14,5,253,253,0
2026-01-07,15,1,105,105,0
2026-01-07,15,2,141,141,0
2026-01-07,15,3,133,133,0
2026-01-07,15,4,101,101,0
2026-01-07,15,5,93,93,0
2026-01-07,16,1,77,77,0
2026-01-07,16,2,72,72,0
2026-01-07,16,3,34,34,0
2026-01-07,16,4,55,55,0
2026-01-07,16,5,54,54,0
2026-01-07,17,1,53,53,0
2026-01-07,17,2,84,84,0
2026-01-07,17,3,51,51,0
2026-01-07,17,4,44,44,0
2026-01-07,17,5,72,72,0
2026-01-07,18,1,139,139,0
2026-01-07,18,2,190,190,0
2026-01-07,18,3,136,136,0
2026-01-07,18,4,144,144,0
2026-01-07,18,5,151,151,0
2026-01-07,19,1,177,177,0
2026-01-07,19,2,206,206,0
2026-01-07,19,3,133,133,0
2026-01-07,19,4,143,143,0
2026-01-07,19,5,178,178,0
2026-01-07,20,1,98,98,0
2026-01-07,20,2,130,130,0
2026-01-07,20,3,80,80,0
2026-01-07,20,4,73,73,0
2026-01-07,20,5,68,68,0
2026-01-07,21,1,137,137,0
2026-01-07,21,2,195,195,0
2026-01-07,21,3,142,142,0
2026-01-07,21,4,139,139,0
2026-01-07,21,5,133,133,0
2026-01-07,22,1,37,37,0
2026-01-07,22,2,47,47,0
2026-01-07,22,3,41,41,0
2026-01-07,22,4,31,31,0
2026-01-07,22,5,40,40,0
2026-01-07,23,1,144,144,0
2026-01-07,23,2,154,154,0
2026-01-07,23,3,93,93,0
2026-01-07,23,4,121,121,0
2026-01-07,23,5,113,113,0
2026-01-07,24,1,100,100,0
2026-01-07,24,2,123,123,0
2026-01-07,24,3,100,100,0
2026-01-07,24,4,92,92,0
2026-01-07,24,5,87,87,0
2026-01-07,25,1,140,140,0
2026-01-07,25,2,170,170,0
2026-01-07,25,3,106,106,0
2026-01-07,25,4,130,130,0
2026-01-07,25,5,134,134,0
2026-01-08,1,1,144,144,0
2026-01-08,1,2,217,217,0
2026-01-08,1,3,99,99,0
2026-01-08,1,4,123,123,0
2026-01-08,1,5,145,145,0
2026-01-08,2,1,95,95,0
2026-01-08,2,2,148,148,0
2026-01-08,2,3,73,73,0
2026-01-08,2,4,112,112,0
2026-01-08,2,5,105,105,0
2026-01-08,3,1,151,151,0
2026-01-08,3,2,192,192,0
2026-01-08,3,3,122,122,0
2026-01-08,3,4,163,99,1
2026-01-08,3,5,198,198,0
2026-01-08,4,1,170,170,0
2026-01-08,4,2,185,185,0
2026-01-08,4,3,137,137,0
2026-01-08,4,4,130,130,0
2026-01-08,4,5,190,190,0
2026-01-08,5,1,79,79,0
2026-01-08,5,2,74,74,0
2026-01-08,5,3,56,56,0
2026-01-08,5,4,85,85,0
2026-01-08,5,5,74,74,0
2026-01-08,6,1,240,240,0
2026-01-08,6,2,205,205,0
2026-01-08,6,3,138,138,0
2026-01-08,6,4,161,161,0
2026-01-08,6,5,169,169,0
2026-01-08,7,1,65,65,0
2026-01-08,7,2,70,70,0
2026-01-08,7,3,46,46,0
2026-01-08,7,4,48,48,0
2026-01-08,7,5,51,51,0
2026-01-08,8,1,130,130,0
2026-01-08,8,2,160,160,0
2026-01-08,8,3,106,106,0
2026-01-08,8,4,116,116,0
2026-01-08,8,5,125,125,0
2026-01-08,9,1,146,146,0
2026-01-08,9,2,189,189,0
2026-01-08,9,3,115,115,0
2026-01-08,9,4,194,194,0
2026-01-08,9,5,125,125,0
2026-01-08,10,1,83,83,0
2026-01-08,10,2,103,103,0
2026-01-08,10,3,67,67,0
2026-01-08,10,4,84,84,0
2026-01-08,10,5,81,81,0
2026-01-08,11,1,110,110,0
2026-01-08,11,2,110,66,1
2026-01-08,11,3,75,75,0
2026-01-08,11,4,72,72,0
2026-01-08,11,5,98,98,0
2026-01-08,12,1,118,118,0
2026-01-08,12,2,140,140,0
2026-01-08,12,3,82,82,0
2026-01-08,12,4,145,145,0
2026-01-08,12,5,127,127,0
2026-01-08,13,1,81,81,0
2026-01-08,13,2,103,103,0
2026-01-08,13,3,80,80,0
2026-01-08,13,4,88,88,0
2026-01-08,13,5,83,83,0
2026-01-08,14,1,193,193,0
2026-01-08,14,2,229,229,0
2026-01-08,14,3,154,154,0
2026-01-08,14,4,143,143,0
2026-01-08,14,5,241,214,1
2026-01-08,15,1,97,97,0
2026-01-08,15,2,124,124,0
2026-01-08,15,3,82,82,0
2026-01-08,15,4,89,89,0
2026-01-08,15,5,117,117,0
2026-01-08,16,1,68,68,0
2026-01-08,16,2,60,60,0
2026-01-08,16,3,47,47,0
2026-01-08,16,4,47,47,0
2026-01-08,16,5,46,46,0
2026-01-08,17,1,58,58,0
2026-01-08,17,2,76,76,0
2026-01-08,17,3,56,56,0
2026-01-08,17,4,39,39,0
2026-01-08,17,5,69,69,0
2026-01-08,18,1,172,172,0
2026-01-08,18,2,189,189,0
2026-01-08,18,3,142,142,0
2026-01-08,18,4,164,164,0
2026-01-08,18,5,156,156,0
2026-01-08,19,1,183,183,0
2026-01-08,19,2,237,100,1
2026-01-08,19,3,158,158,0
2026-01-08,19,4,154,154,0
2026-01-08,19,5,150,150,0
2026-01-08,20,1,95,95,0
2026-01-08,20,2,116,116,0
2026-01-08,20,3,72,72,0
2026-01-08,20,4,79,79,0
2026-01-08,20,5,91,91,0
2026-01-08,21,1,155,155,0
2026-01-08,21,2,217,217,0
2026-01-08,21,3,121,121,0
2026-01-08,21,4,146,146,0
2026-01-08,21,5,158,158,0
2026-01-08,22,1,38,38,0
2026-01-08,22,2,58,58,0
2026-01-08,22,3,45,35,1
2026-01-08,22,4,39,39,0
2026-01-08,22,5,29,29,0
2026-01-08,23,1,127,127,0
2026-01-08,23,2,137,137,0
2026-01-08,23,3,125,33,1
2026-01-08,23,4,115,115,0
2026-01-08,23,5,119,119,0
2026-01-08,24,1,104,104,0
2026-01-08,24,2,134,134,0
2026-01-08,24,3,122,122,0
2026-01-08,24,4,99,99,0
2026-01-08,24,5,106,106,0
2026-01-08,25,1,130,130,0
2026-01-08,25,2,155,155,0
2026-01-08,25,3,116,116,0
2026-01-08,25,4,132,132,0
2026-01-08,25,5,123,123,0
2026-01-09,1,1,141,141,0
2026-01-09,1,2,162,125,1
2026-01-09,1,3,106,106,0
2026-01-09,1,4,127,127,0
2026-01-09,1,5,130,130,0
2026-01-09,2,1,111,111,0
2026-01-09,2,2,166,166,0
2026-01-09,2,3,102,102,0
2026-01-09,2,4,99,99,0
2026-01-09,2,5,117,117,0
2026-01-09,3,1,138,138,0
2026-01-09,3,2,180,180,0
2026-01-09,3,3,137,137,0
2026-01-09,3,4,135,135,0
2026-01-09,3,5,144,110,1
2026-01-09,4,1,144,144,0
2026-01-09,4,2,208,208,0
2026-01-09,4,3,137,137,0
2026-01-09,4,4,193,193,0
2026-01-09,4,5,147,147,0
2026-01-09,5,1,65,65,0
2026-01-09,5,2,80,80,0
2026-01-09,5,3,46,46,0
2026-01-09,5,4,64,64,0
2026-01-09,5,5,50,50,0
2026-01-09,6,1,163,163,0
2026-01-09,6,2,215,215,0
2026-01-09,6,3,131,131,0
2026-01-09,6,4,136,136,0
2026-01-09,6,5,178,178,0
2026-01-09,7,1,53,52,1
2026-01-09,7,2,59,59,0
2026-01-09,7,3,36,36,0
2026-01-09,7,4,45,45,0
2026-01-09,7,5,53,53,0
2026-01-09,8,1,114,114,0
2026-01-09,8,2,146,146,0
2026-01-09,8,3,92,92,0
2026-01-09,8,4,112,112,0
2026-01-09,8,5,99,99,0
2026-01-09,9,1,133,133,0
2026-01-09,9,2,179,179,0
2026-01-09,9,3,118,118,0
2026-01-09,9,4,116,116,0
2026-01-09,9,5,152,152,0
2026-01-09,10,1,99,99,0
2026-01-09,10,2,109,109,0
2026-01-09,10,3,79,79,0
2026-01-09,10,4,94,94,0
2026-01-09,10,5,77,77,0
2026-01-09,11,1,102,94,1
2026-01-09,11,2,99,0,1
2026-01-09,11,3,79,79,0
2026-01-09,11,4,80,80,0
2026-01-09,11,5,83,83,0
2026-01-09,12,1,110,77,1
2026-01-09,12,2,139,139,0
2026-01-09,12,3,91,91,0
2026-01-09,12,4,92,92,0
2026-01-09,12,5,88,88,0
2026-01-09,13,1,94,94,0
2026-01-09,13,2,112,112,0
2026-01-09,13,3,78,55,1
2026-01-09,13,4,98,98,0
2026-01-09,13,5,78,78,0
2026-01-09,14,1,196,196,0
2026-01-09,14,2,301,301,0
2026-01-09,14,3,151,151,0
2026-01-09,14,4,181,181,0
2026-01-09,14,5,238,0,1
2026-01-09,15,1,107,107,0
2026-01-09,15,2,131,131,0
2026-01-09,15,3,71,71,0
2026-01-09,15,4,99,99,0
2026-01-09,15,5,101,101,0
2026-01-09,16,1,57,57,0
2026-01-09,16,2,62,62,0
2026-01-09,16,3,56,56,0
2026-01-09,16,4,55,55,0
2026-01-09,16,5,43,43,0
2026-01-09,17,1,62,62,0
2026-01-09,17,2,75,75,0
2026-01-09,17,3,50,50,0
2026-01-09,17,4,49,49,0
2026-01-09,17,5,61,61,0
2026-01-09,18,1,152,152,0
2026-01-09,18,2,184,184,0
2026-01-09,18,3,117,117,0
2026-01-09,18,4,156,156,0
2026-01-09,18,5,221,221,0
2026-01-09,19,1,156,156,0
2026-01-09,19,2,211,0,1
2026-01-09,19,3,137,137,0
2026-01-09,19,4,165,165,0
2026-01-09,19,5,168,168,0
2026-01-09,20,1,107,107,0
2026-01-09,20,2,172,172,0
2026-01-09,20,3,100,100,0
2026-01-09,20,4,101,101,0
2026-01-09,20,5,93,93,0
2026-01-09,21,1,173,173,0
2026-01-09,21,2,205,205,0
2026-01-09,21,3,102,102,0
2026-01-09,21,4,186,186,0
2026-01-09,21,5,148,148,0
2026-01-09,22,1,40,40,0
2026-01-09,22,2,34,34,0
2026-01-09,22,3,33,0,1
2026-01-09,22,4,32,32,0
2026-01-09,22,5,37,37,0
2026-01-09,23,1,127,127,0
2026-01-09,23,2,184,184,0
2026-01-09,23,3,103,103,0
2026-01-09,23,4,124,124,0
2026-01-09,23,5,159,159,0
2026-01-09,24,1,132,132,0
2026-01-09,24,2,107,107,0
2026-01-09,24,3,97,97,0
2026-01-09,24,4,89,89,0
2026-01-09,24,5,116,116,0
2026-01-09,25,1,125,125,0
2026-01-09,25,2,157,157,0
2026-01-09,25,3,103,103,0
2026-01-09,25,4,133,133,0
2026-01-09,25,5,134,134,0
2026-01-10,1,1,130,130,0
2026-01-10,1,2,150,0,1
2026-01-10,1,3,106,106,0
2026-01-10,1,4,118,118,0
2026-01-10,1,5,134,134,0
2026-01-10,2,1,105,105,0
2026-01-10,2,2,113,113,0
2026-01-10,2,3,93,93,0
2026-01-10,2,4,94,94,0
2026-01-10,2,5,96,96,0
2026-01-10,3,1,146,146,0
2026-01-10,3,2,257,257,0
2026-01-10,3,3,116,116,0
2026-01-10,3,4,132,132,0
2026-01-10,3,5,134,0,1
2026-01-10,4,1,169,169,0
2026-01-10,4,2,187,163,1
2026-01-10,4,3,97,74,1
2026-01-10,4,4,123,123,0
2026-01-10,4,5,198,92,1
2026-01-10,5,1,69,69,0
2026-01-10,5,2,90,90,0
2026-01-10,5,3,51,51,0
2026-01-10,5,4,82,82,0
2026-01-10,5,5,53,53,0
2026-01-10,6,1,170,170,0
2026-01-10,6,2,221,221,0
2026-01-10,6,3,152,152,0
2026-01-10,6,4,162,162,0
2026-01-10,6,5,162,162,0
2026-01-10,7,1,58,58,0
2026-01-10,7,2,62,62,0
2026-01-10,7,3,37,37,0
2026-01-10,7,4,46,46,0
2026-01-10,7,5,51,51,0
2026-01-10,8,1,120,120,0
2026-01-10,8,2,156,156,0
2026-01-10,8,3,113,113,0
2026-01-10,8,4,105,105,0
2026-01-10,8,5,126,126,0
2026-01-10,9,1,160,160,0
2026-01-10,9,2,182,98,1
2026-01-10,9,3,127,127,0
2026-01-10,9,4,132,132,0
2026-01-10,9,5,167,167,0
2026-01-10,10,1,92,92,0
2026-01-10,10,2,117,117,0
2026-01-10,10,3,79,79,0
2026-01-10,10,4,122,122,0
2026-01-10,10,5,80,80,0
2026-01-10,11,1,82,0,1
2026-01-10,11,2,113,113,0
2026-01-10,11,3,65,65,0
2026-01-10,11,4,68,68,0
2026-01-10,11,5,94,94,0
2026-01-10,12,1,118,118,0
2026-01-10,12,2,146,146,0
2026-01-10,12,3,95,95,0
2026-01-10,12,4,97,97,0
2026-01-10,12,5,101,101,0
2026-01-10,13,1,98,15,1
2026-01-10,13,2,103,103,0
2026-01-10,13,3,87,0,1
2026-01-10,13,4,80,80,0
2026-01-10,13,5,91,91,0
2026-01-10,14,1,193,193,0
2026-01-10,14,2,228,228,0
2026-01-10,14,3,139,139,0
2026-01-10,14,4,163,163,0
2026-01-10,14,5,149,0,1
2026-01-10,15,1,99,99,0
2026-01-10,15,2,100,38,1
2026-01-10,15,3,80,80,0
2026-01-10,15,4,108,108,0
2026-01-10,15,5,101,101,0
2026-01-10,16,1,46,46,0
2026-01-10,16,2,66,66,0
2026-01-10,16,3,43,43,0
2026-01-10,16,4,55,55,0
2026-01-10,16,5,51,51,0
2026-01-10,17,1,72,72,0
2026-01-10,17,2,84,84,0
2026-01-10,17,3,51,51,0
2026-01-10,17,4,55,55,0
2026-01-10,17,5,49,49,0
2026-01-10,18,1,151,151,0
2026-01-10,18,2,186,186,0
2026-01-10,18,3,123,123,0
2026-01-10,18,4,150,150,0
2026-01-10,18,5,159,159,0
2026-01-10,19,1,144,144,0
2026-01-10,19,2,189,189,0
2026-01-10,19,3,129,129,0
2026-01-10,19,4,142,142,0
2026-01-10,19,5,167,167,0
2026-01-10,20,1,101,101,0
2026-01-10,20,2,125,69,1
2026-01-10,20,3,82,82,0
2026-01-10,20,4,79,79,0
2026-01-10,20,5,110,110,0
2026-01-10,21,1,161,161,0
2026-01-10,21,2,190,190,0
2026-01-10,21,3,133,133,0
2026-01-10,21,4,142,142,0
2026-01-10,21,5,151,151,0
2026-01-10,22,1,49,49,0
2026-01-10,22,2,55,55,0
2026-01-10,22,3,24,0,1
2026-01-10,22,4,49,49,0
2026-01-10,22,5,47,47,0
2026-01-10,23,1,122,122,0
2026-01-10,23,2,144,144,0
2026-01-10,23,3,100,100,0
2026-01-10,23,4,111,111,0
2026-01-10,23,5,110,110,0
2026-01-10,24,1,105,105,0
2026-01-10,24,2,147,147,0
2026-01-10,24,3,92,49,1
2026-01-10,24,4,80,80,0
2026-01-10,24,5,101,101,0
2026-01-10,25,1,134,134,0
2026-01-10,25,2,148,148,0
2026-01-10,25,3,119,56,1
2026-01-10,25,4,167,167,0
2026-01-10,25,5,148,148,0
2026-01-11,1,1,122,122,0
2026-01-11,1,2,162,0,1
2026-01-11,1,3,114,114,0
2026-01-11,1,4,115,115,0
2026-01-11,1,5,135,135,0
2026-01-11,2,1,90,90,0
2026-01-11,2,2,115,115,0
2026-01-11,2,3,78,78,0
2026-01-11,2,4,86,86,0
2026-01-11,2,5,109,109,0
2026-01-11,3,1,138,138,0
2026-01-11,3,2,183,183,0
2026-01-11,3,3,128,128,0
2026-01-11,3,4,135,135,0
2026-01-11,3,5,138,0,1
2026-01-11,4,1,177,177,0
2026-01-11,4,2,203,203,0
2026-01-11,4,3,116,0,1
2026-01-11,4,4,145,145,0
2026-01-11,4,5,134,0,1
2026-01-11,5,1,76,76,0
2026-01-11,5,2,79,79,0
2026-01-11,5,3,56,56,0
2026-01-11,5,4,65,65,0
2026-01-11,5,5,72,72,0
2026-01-11,6,1,166,166,0
2026-01-11,6,2,275,275,0
2026-01-11,6,3,191,191,0
2026-01-11,6,4,168,168,0
2026-01-11,6,5,165,165,0
2026-01-11,7,1,45,45,0
2026-01-11,7,2,74,74,0
2026-01-11,7,3,34,34,0
2026-01-11,7,4,49,49,0
2026-01-11,7,5,38,38,0
2026-01-11,8,1,118,118,0
2026-01-11,8,2,141,112,1
2026-01-11,8,3,145,145,0
2026-01-11,8,4,110,110,0
2026-01-11,8,5,124,124,0
2026-01-11,9,1,147,147,0
2026-01-11,9,2,161,0,1
2026-01-11,9,3,121,121,0
2026-01-11,9,4,147,147,0
2026-01-11,9,5,137,137,0
2026-01-11,10,1,59,59,0
2026-01-11,10,2,113,113,0
2026-01-11,10,3,66,66,0
2026-01-11,10,4,76,76,0
2026-01-11,10,5,85,85,0
2026-01-11,11,1,85,85,0
2026-01-11,11,2,109,109,0
2026-01-11,11,3,84,84,0
2026-01-11,11,4,116,116,0
2026-01-11,11,5,78,78,0
2026-01-11,12,1,110,110,0
2026-01-11,12,2,123,123,0
2026-01-11,12,3,80,80,0
2026-01-11,12,4,88,88,0
2026-01-11,12,5,101,101,0
2026-01-11,13,1,88,0,1
2026-01-11,13,2,118,118,0
2026-01-11,13,3,105,0,1
2026-01-11,13,4,95,95,0
2026-01-11,13,5,100,100,0
2026-01-11,14,1,257,257,0
2026-01-11,14,2,229,229,0
2026-01-11,14,3,207,207,0
2026-01-11,14,4,158,158,0
2026-01-11,14,5,170,170,0
2026-01-11,15,1,109,109,0
2026-01-11,15,2,120,0,1
2026-01-11,15,3,83,83,0
2026-01-11,15,4,114,114,0
2026-01-11,15,5,97,97,0
2026-01-11,16,1,56,56,0
2026-01-11,16,2,70,70,0
2026-01-11,16,3,37,37,0
2026-01-11,16,4,56,56,0
2026-01-11,16,5,44,44,0
2026-01-11,17,1,87,87,0
2026-01-11,17,2,65,65,0
2026-01-11,17,3,51,51,0
2026-01-11,17,4,67,67,0
2026-01-11,17,5,63,63,0
2026-01-11,18,1,160,160,0
2026-01-11,18,2,187,187,0
2026-01-11,18,3,164,164,0
2026-01-11,18,4,128,128,0
2026-01-11,18,5,179,179,0
2026-01-11,19,1,163,163,0
2026-01-11,19,2,181,181,0
2026-01-11,19,3,118,118,0
2026-01-11,19,4,137,137,0
2026-01-11,19,5,150,150,0
2026-01-11,20,1,104,104,0
2026-01-11,20,2,100,100,0
2026-01-11,20,3,68,68,0
2026-01-11,20,4,81,55,1
2026-01-11,20,5,84,84,0
2026-01-11,21,1,136,136,0
2026-01-11,21,2,211,211,0
2026-01-11,21,3,120,120,0
2026-01-11,21,4,142,142,0
2026-01-11,21,5,175,18,1
2026-01-11,22,1,36,36,0
2026-01-11,22,2,39,39,0
2026-01-11,22,3,29,29,0
2026-01-11,22,4,36,36,0
2026-01-11,22,5,34,34,0
2026-01-11,23,1,132,132,0
2026-01-11,23,2,137,137,0
2026-01-11,23,3,103,103,0
2026-01-11,23,4,101,101,0
2026-01-11,23,5,122,122,0
2026-01-11,24,1,105,105,0
2026-01-11,24,2,179,179,0
2026-01-11,24,3,76,0,1
2026-01-11,24,4,96,96,0
2026-01-11,24,5,111,111,0
2026-01-11,25,1,133,133,0
2026-01-11,25,2,178,178,0
2026-01-11,25,3,114,114,0
2026-01-11,25,4,133,133,0
2026-01-11,25,5,121,121,0
2026-01-12,1,1,144,144,0
2026-01-12,1,2,162,162,0
2026-01-12,1,3,117,117,0
2026-01-12,1,4,123,123,0
2026-01-12,1,5,126,126,0
2026-01-12,2,1,110,110,0
2026-01-12,2,2,115,115,0
2026-01-12,2,3,91,91,0
2026-01-12,2,4,79,79,0
2026-01-12,2,5,119,119,0
2026-01-12,3,1,150,150,0
2026-01-12,3,2,173,173,0
2026-01-12,3,3,112,112,0
2026-01-12,3,4,139,139,0
2026-01-12,3,5,131,0,1
2026-01-12,4,1,149,149,0
2026-01-12,4,2,184,184,0
2026-01-12,4,3,112,112,0
2026-01-12,4,4,189,189,0
2026-01-12,4,5,153,0,1
2026-01-12,5,1,68,68,0
2026-01-12,5,2,82,60,1
2026-01-12,5,3,44,44,0
2026-01-12,5,4,67,67,0
2026-01-12,5,5,57,57,0
2026-01-12,6,1,179,179,0
2026-01-12,6,2,227,227,0
2026-01-12,6,3,148,148,0
2026-01-12,6,4,151,151,0
2026-01-12,6,5,182,182,0
2026-01-12,7,1,58,58,0
2026-01-12,7,2,54,54,0
2026-01-12,7,3,20,20,0
2026-01-12,7,4,38,38,0
2026-01-12,7,5,43,43,0
2026-01-12,8,1,117,117,0
2026-01-12,8,2,134,0,1
2026-01-12,8,3,113,113,0
2026-01-12,8,4,114,114,0
2026-01-12,8,5,117,117,0
2026-01-12,9,1,134,134,0
2026-01-12,9,2,164,0,1
2026-01-12,9,3,112,112,0
2026-01-12,9,4,127,127,0
2026-01-12,9,5,148,148,0
2026-01-12,10,1,89,89,0
2026-01-12,10,2,111,111,0
2026-01-12,10,3,76,76,0
2026-01-12,10,4,87,87,0
2026-01-12,10,5,82,82,0
2026-01-12,11,1,107,107,0
2026-01-12,11,2,116,116,0
2026-01-12,11,3,69,69,0
2026-01-12,11,4,73,73,0
2026-01-12,11,5,101,101,0
2026-01-12,12,1,122,122,0
2026-01-12,12,2,126,126,0
2026-01-12,12,3,110,110,0
2026-01-12,12,4,99,99,0
2026-01-12,12,5,107,98,1
2026-01-12,13,1,111,111,0
2026-01-12,13,2,112,112,0
2026-01-12,13,3,91,0,1
2026-01-12,13,4,113,113,0
2026-01-12,13,5,96,96,0
2026-01-12,14,1,193,193,0
2026-01-12,14,2,228,228,0
2026-01-12,14,3,145,145,0
2026-01-12,14,4,241,241,0
2026-01-12,14,5,171,171,0
2026-01-12,15,1,90,90,0
2026-01-12,15,2,164,0,1
2026-01-12,15,3,86,86,0
2026-01-12,15,4,90,90,0
2026-01-12,15,5,102,102,0
2026-01-12,16,1,56,56,0
2026-01-12,16,2,81,81,0
2026-01-12,16,3,68,68,0
2026-01-12,16,4,52,52,0
2026-01-12,16,5,59,59,0
2026-01-12,17,1,71,71,0
2026-01-12,17,2,71,71,0
2026-01-12,17,3,61,61,0
2026-01-12,17,4,62,62,0
2026-01-12,17,5,82,82,0
2026-01-12,18,1,177,177,0
2026-01-12,18,2,215,68,1
2026-01-12,18,3,149,149,0
2026-01-12,18,4,160,160,0
2026-01-12,18,5,240,240,0
2026-01-12,19,1,180,180,0
2026-01-12,19,2,208,208,0
2026-01-12,19,3,118,118,0
2026-01-12,19,4,170,170,0
2026-01-12,19,5,154,154,0
2026-01-12,20,1,91,91,0
2026-01-12,20,2,132,132,0
2026-01-12,20,3,82,82,0
2026-01-12,20,4,92,0,1
2026-01-12,20,5,75,75,0
2026-01-12,21,1,199,133,1
2026-01-12,21,2,204,204,0
2026-01-12,21,3,122,122,0
2026-01-12,21,4,166,166,0
2026-01-12,21,5,151,0,1
2026-01-12,22,1,34,34,0
2026-01-12,22,2,47,47,0
2026-01-12,22,3,31,31,0
2026-01-12,22,4,43,43,0
2026-01-12,22,5,36,36,0
2026-01-12,23,1,133,133,0
2026-01-12,23,2,166,166,0
2026-01-12,23,3,108,108,0
2026-01-12,23,4,119,119,0
2026-01-12,23,5,96,96,0
2026-01-12,24,1,90,90,0
2026-01-12,24,2,130,130,0
2026-01-12,24,3,85,0,1
2026-01-12,24,4,87,87,0
2026-01-12,24,5,109,109,0
2026-01-12,25,1,144,144,0
2026-01-12,25,2,167,167,0
2026-01-12,25,3,112,112,0
2026-01-12,25,4,121,121,0
2026-01-12,25,5,134,134,0
2026-01-13,1,1,128,128,0
2026-01-13,1,2,181,181,0
2026-01-13,1,3,115,115,0
2026-01-13,1,4,134,134,0
2026-01-13,1,5,144,144,0
2026-01-13,2,1,99,25,1
2026-01-13,2,2,129,129,0
2026-01-13,2,3,79,79,0
2026-01-13,2,4,95,95,0
2026-01-13,2,5,84,84,0
2026-01-13,3,1,166,166,0
2026-01-13,3,2,162,162,0
2026-01-13,3,3,136,136,0
2026-01-13,3,4,122,122,0
2026-01-13,3,5,161,161,0
2026-01-13,4,1,148,148,0
2026-01-13,4,2,165,165,0
2026-01-13,4,3,137,137,0
2026-01-13,4,4,180,164,1
2026-01-13,4,5,141,0,1
2026-01-13,5,1,59,59,0
2026-01-13,5,2,72,72,0
2026-01-13,5,3,51,51,0
2026-01-13,5,4,64,64,0
2026-01-13,5,5,71,71,0
2026-01-13,6,1,177,177,0
2026-01-13,6,2,215,215,0
2026-01-13,6,3,149,149,0
2026-01-13,6,4,157,157,0
2026-01-13,6,5,173,173,0
2026-01-13,7,1,46,46,0
2026-01-13,7,2,64,64,0
2026-01-13,7,3,27,27,0
2026-01-13,7,4,67,67,0
2026-01-13,7,5,46,46,0
2026-01-13,8,1,124,124,0
2026-01-13,8,2,141,0,1
2026-01-13,8,3,123,123,0
2026-01-13,8,4,129,129,0
2026-01-13,8,5,129,129,0
2026-01-13,9,1,149,149,0
2026-01-13,9,2,180,180,0
2026-01-13,9,3,132,132,0
2026-01-13,9,4,117,117,0
2026-01-13,9,5,152,152,0
2026-01-13,10,1,80,80,0
2026-01-13,10,2,124,124,0
2026-01-13,10,3,65,65,0
2026-01-13,10,4,71,71,0
2026-01-13,10,5,82,82,0
2026-01-13,11,1,92,92,0
2026-01-13,11,2,108,108,0
2026-01-13,11,3,69,69,0
2026-01-13,11,4,86,86,0
2026-01-13,11,5,77,77,0
2026-01-13,12,1,125,125,0
2026-01-13,12,2,117,117,0
2026-01-13,12,3,88,88,0
2026-01-13,12,4,117,117,0
2026-01-13,12,5,115,0,1
2026-01-13,13,1,144,144,0
2026-01-13,13,2,95,95,0
2026-01-13,13,3,70,70,0
2026-01-13,13,4,68,68,0
2026-01-13,13,5,87,87,0
2026-01-13,14,1,194,122,1
2026-01-13,14,2,241,241,0
2026-01-13,14,3,136,136,0
2026-01-13,14,4,149,149,0
2026-01-13,14,5,176,176,0
2026-01-13,15,1,105,105,0
2026-01-13,15,2,109,0,1
2026-01-13,15,3,76,76,0
2026-01-13,15,4,106,106,0
2026-01-13,15,5,94,94,0
2026-01-13,16,1,45,45,0
2026-01-13,16,2,71,71,0
2026-01-13,16,3,58,58,0
2026-01-13,16,4,56,56,0
2026-01-13,16,5,58,58,0
2026-01-13,17,1,67,67,0
2026-01-13,17,2,76,76,0
2026-01-13,17,3,53,53,0
2026-01-13,17,4,54,54,0
2026-01-13,17,5,56,56,0
2026-01-13,18,1,180,180,0
2026-01-13,18,2,208,208,0
2026-01-13,18,3,139,139,0
2026-01-13,18,4,135,135,0
2026-01-13,18,5,128,128,0
2026-01-13,19,1,169,169,0
2026-01-13,19,2,265,265,0
2026-01-13,19,3,150,150,0
2026-01-13,19,4,148,148,0
2026-01-13,19,5,168,168,0
2026-01-13,20,1,96,96,0
2026-01-13,20,2,101,101,0
2026-01-13,20,3,78,78,0
2026-01-13,20,4,88,0,1
2026-01-13,20,5,91,18,1
2026-01-13,21,1,226,0,1
2026-01-13,21,2,178,178,0
2026-01-13,21,3,127,127,0
2026-01-13,21,4,144,144,0
2026-01-13,21,5,160,160,0
2026-01-13,22,1,34,34,0
2026-01-13,22,2,32,32,0
2026-01-13,22,3,38,38,0
2026-01-13,22,4,34,34,0
2026-01-13,22,5,41,41,0
2026-01-13,23,1,132,132,0
2026-01-13,23,2,139,139,0
2026-01-13,23,3,111,111,0
2026-01-13,23,4,127,127,0
2026-01-13,23,5,104,104,0
2026-01-13,24,1,99,99,0
2026-01-13,24,2,116,116,0
2026-01-13,24,3,93,0,1
2026-01-13,24,4,87,87,0
2026-01-13,24,5,91,91,0
2026-01-13,25,1,146,82,1
2026-01-13,25,2,182,182,0
2026-01-13,25,3,115,115,0
2026-01-13,25,4,153,153,0
2026-01-13,25,5,141,141,0
2026-01-14,1,1,147,147,0
2026-01-14,1,2,164,164,0
2026-01-14,1,3,120,120,0
2026-01-14,1,4,135,135,0
2026-01-14,1,5,132,132,0
2026-01-14,2,1,106,106,0
2026-01-14,2,2,130,130,0
2026-01-14,2,3,82,82,0
2026-01-14,2,4,97,97,0
2026-01-14,2,5,107,98,1
2026-01-14,3,1,144,144,0
2026-01-14,3,2,187,187,0
2026-01-14,3,3,115,115,0
2026-01-14,3,4,142,142,0
2026-01-14,3,5,154,154,0
