date,drug_id,location_id,opening_stock,received_qty,dispensed_qty,closing_stock,stockout_flag
2026-01-06,5,5,226,325,70,481,0
2026-01-06,6,1,436,736,196,976,0
2026-01-06,6,2,849,0,195,654,0
2026-01-06,6,3,395,720,170,945,0
2026-01-06,6,4,749,0,175,574,0
2026-01-06,6,5,619,0,183,436,0
2026-01-06,7,1,203,0,49,154,0
2026-01-06,7,2,171,387,71,487,0
2026-01-06,7,3,135,0,41,94,0
2026-01-06,7,4,140,0,71,69,0
2026-01-06,7,5,94,0,62,32,0
2026-01-06,8,1,298,786,119,965,0
2026-01-06,8,2,860,0,131,729,0
2026-01-06,8,3,513,0,90,423,0
2026-01-06,8,4,495,736,106,1125,0
2026-01-06,8,5,955,0,133,822,0
2026-01-06,9,1,802,0,148,654,0
2026-01-06,9,2,829,0,175,654,0
2026-01-06,9,3,1007,0,117,890,0
2026-01-06,9,4,1174,0,122,1052,0
2026-01-06,9,5,391,765,174,982,0
2026-01-06,10,1,806,0,91,715,0
2026-01-06,10,2,603,0,137,466,0
2026-01-06,10,3,578,0,90,488,0
2026-01-06,10,4,658,0,86,572,0
2026-01-06,10,5,852,0,87,765,0
2026-01-06,11,1,358,0,68,290,0
2026-01-06,11,2,280,0,112,168,0
2026-01-06,11,3,415,0,78,337,0
2026-01-06,11,4,372,0,90,282,0
2026-01-06,11,5,433,0,86,347,0
2026-01-06,12,1,427,0,107,320,0
2026-01-06,12,2,573,0,134,439,0
2026-01-06,12,3,735,0,103,632,0
2026-01-06,12,4,428,0,95,333,0
2026-01-06,12,5,690,0,73,617,0
2026-01-06,13,1,365,0,85,280,0
2026-01-06,13,2,263,0,126,137,0
2026-01-06,13,3,274,0,69,205,0
2026-01-06,13,4,303,0,77,226,0
2026-01-06,13,5,233,373,90,516,0
2026-01-06,14,1,1518,0,185,1333,0
2026-01-06,14,2,938,0,222,716,0
2026-01-06,14,3,1305,0,139,1166,0
2026-01-06,14,4,978,0,176,802,0
2026-01-06,14,5,661,0,194,467,0
2026-01-06,15,1,913,0,118,795,0
2026-01-06,15,2,574,0,140,434,0
2026-01-06,15,3,725,0,104,621,0
2026-01-06,15,4,520,0,83,437,0
2026-01-06,15,5,429,0,100,329,0
2026-01-06,16,1,279,0,42,237,0
2026-01-06,16,2,436,0,70,366,0
2026-01-06,16,3,168,0,45,123,0
2026-01-06,16,4,169,0,58,111,0
2026-01-06,16,5,286,0,62,224,0
2026-01-06,17,1,245,0,56,189,0
2026-01-06,17,2,302,0,67,235,0
2026-01-06,17,3,134,0,47,87,0
2026-01-06,17,4,207,364,63,508,0
2026-01-06,17,5,263,0,63,200,0
2026-01-06,18,1,1588,0,172,1416,0
2026-01-06,18,2,1188,0,184,1004,0
2026-01-06,18,3,687,725,124,1288,0
2026-01-06,18,4,738,770,151,1357,0
2026-01-06,18,5,1182,0,143,1039,0
2026-01-06,19,1,677,0,150,527,0
2026-01-06,19,2,506,0,200,306,0
2026-01-06,19,3,628,0,123,505,0
2026-01-06,19,4,461,938,153,1246,0
2026-01-06,19,5,704,0,153,551,0
2026-01-06,20,1,459,0,116,343,0
2026-01-06,20,2,593,0,106,487,0
2026-01-06,20,3,202,0,63,139,0
2026-01-06,20,4,480,0,93,387,0
2026-01-06,20,5,252,383,96,539,0
2026-01-06,21,1,359,0,187,172,0
2026-01-06,21,2,797,0,185,612,0
2026-01-06,21,3,424,758,121,1061,0
2026-01-06,21,4,771,0,140,631,0
2026-01-06,21,5,767,0,159,608,0
2026-01-06,22,1,114,0,36,78,0
2026-01-06,22,2,269,0,47,222,0
2026-01-06,22,3,110,0,34,76,0
2026-01-06,22,4,308,0,23,285,0
2026-01-06,22,5,340,0,31,309,0
2026-01-06,23,1,546,0,149,397,0
2026-01-06,23,2,403,815,217,1001,0
2026-01-06,23,3,218,0,92,126,0
2026-01-06,23,4,937,0,140,797,0
2026-01-06,23,5,686,0,124,562,0
2026-01-06,24,1,594,0,118,476,0
2026-01-06,24,2,639,0,126,513,0
2026-01-06,24,3,460,0,92,368,0
2026-01-06,24,4,507,0,121,386,0
2026-01-06,24,5,433,0,111,322,0
2026-01-06,25,1,449,567,128,888,0
2026-01-06,25,2,785,0,173,612,0
2026-01-06,25,3,490,0,109,381,0
2026-01-06,25,4,434,0,146,288,0
2026-01-06,25,5,1092,0,129,963,0
2026-01-07,1,1,545,708,131,1122,0
2026-01-07,1,2,564,0,222,342,0
2026-01-07,1,3,1090,0,110,980,0
2026-01-07,1,4,364,684,109,939,0
2026-01-07,1,5,852,0,112,740,0
2026-01-07,2,1,679,0,143,536,0
2026-01-07,2,2,324,850,147,1027,0
2026-01-07,2,3,164,576,87,653,0
2026-01-07,2,4,188,632,85,735,0
2026-01-07,2,5,393,0,96,297,0
2026-01-07,3,1,949,0,152,797,0
2026-01-07,3,2,951,0,180,771,0
2026-01-07,3,3,814,0,108,706,0
2026-01-07,3,4,263,0,164,99,0
2026-01-07,3,5,457,0,149,308,0
2026-01-07,4,1,492,0,157,335,0
2026-01-07,4,2,746,0,190,556,0
2026-01-07,4,3,491,0,143,348,0
2026-01-07,4,4,1073,0,129,944,0
2026-01-07,4,5,568,0,139,429,0
2026-01-07,5,1,416,0,55,361,0
2026-01-07,5,2,475,0,92,383,0
2026-01-07,5,3,310,0,44,266,0
2026-01-07,5,4,224,334,71,487,0
2026-01-07,5,5,481,0,56,425,0
2026-01-07,6,1,976,0,171,805,0
2026-01-07,6,2,654,0,213,441,0
2026-01-07,6,3,945,0,146,799,0
2026-01-07,6,4,574,0,171,403,0
2026-01-07,6,5,436,798,162,1072,0
2026-01-07,7,1,154,0,37,117,0
2026-01-07,7,2,487,0,63,424,0
2026-01-07,7,3,94,0,38,56,0
2026-01-07,7,4,69,295,49,315,0
2026-01-07,7,5,32,303,32,303,1
2026-01-07,8,1,965,0,125,840,0
2026-01-07,8,2,729,0,155,574,0
2026-01-07,8,3,423,0,107,316,0
2026-01-07,8,4,1125,0,134,991,0
2026-01-07,8,5,822,0,107,715,0
2026-01-07,9,1,654,685,144,1195,0
2026-01-07,9,2,654,0,188,466,0
2026-01-07,9,3,890,0,96,794,0
2026-01-07,9,4,1052,0,135,917,0
2026-01-07,9,5,982,0,142,840,0
2026-01-07,10,1,715,0,99,616,0
2026-01-07,10,2,466,0,113,353,0
2026-01-07,10,3,488,0,86,402,0
2026-01-07,10,4,572,0,91,481,0
2026-01-07,10,5,765,0,90,675,0
2026-01-07,11,1,290,0,86,204,0
2026-01-07,11,2,168,0,102,66,0
2026-01-07,11,3,337,0,73,264,0
2026-01-07,11,4,282,0,82,200,0
2026-01-07,11,5,347,0,98,249,0
2026-01-07,12,1,320,0,125,195,0
2026-01-07,12,2,439,0,121,318,0
2026-01-07,12,3,632,0,96,536,0
2026-01-07,12,4,333,0,89,244,0
2026-01-07,12,5,617,0,102,515,0
2026-01-07,13,1,280,0,90,190,0
2026-01-07,13,2,137,653,120,670,0
2026-01-07,13,3,205,0,70,135,0
2026-01-07,13,4,226,0,83,143,0
2026-01-07,13,5,516,0,82,434,0
2026-01-07,14,1,1333,0,179,1154,0
2026-01-07,14,2,716,1327,207,1836,0
2026-01-07,14,3,1166,0,176,990,0
2026-01-07,14,4,802,0,148,654,0
2026-01-07,14,5,467,0,253,214,0
2026-01-07,15,1,795,0,105,690,0
2026-01-07,15,2,434,0,141,293,0
2026-01-07,15,3,621,0,133,488,0
2026-01-07,15,4,437,0,101,336,0
2026-01-07,15,5,329,688,93,924,0
2026-01-07,16,1,237,0,77,160,0
2026-01-07,16,2,366,0,72,294,0
2026-01-07,16,3,123,0,34,89,0
2026-01-07,16,4,111,202,55,258,0
2026-01-07,16,5,224,0,54,170,0
2026-01-07,17,1,189,0,53,136,0
2026-01-07,17,2,235,295,84,446,0
2026-01-07,17,3,87,279,51,315,0
2026-01-07,17,4,508,0,44,464,0
2026-01-07,17,5,200,232,72,360,0
2026-01-07,18,1,1416,0,139,1277,0
2026-01-07,18,2,1004,0,190,814,0
2026-01-07,18,3,1288,0,136,1152,0
2026-01-07,18,4,1357,0,144,1213,0
2026-01-07,18,5,1039,0,151,888,0
2026-01-07,19,1,527,0,177,350,0
2026-01-07,19,2,306,0,206,100,0
2026-01-07,19,3,505,599,133,971,0
2026-01-07,19,4,1246,0,143,1103,0
2026-01-07,19,5,551,682,178,1055,0
2026-01-07,20,1,343,0,98,245,0
2026-01-07,20,2,487,0,130,357,0
2026-01-07,20,3,139,495,80,554,0
2026-01-07,20,4,387,0,73,314,0
2026-01-07,20,5,539,0,68,471,0
2026-01-07,21,1,172,723,137,758,0
2026-01-07,21,2,612,0,195,417,0
2026-01-07,21,3,1061,0,142,919,0
2026-01-07,21,4,631,692,139,1184,0
2026-01-07,21,5,608,0,133,475,0
2026-01-07,22,1,78,232,37,273,0
2026-01-07,22,2,222,0,47,175,0
2026-01-07,22,3,76,0,41,35,0
2026-01-07,22,4,285,0,31,254,0
2026-01-07,22,5,309,0,40,269,0
2026-01-07,23,1,397,506,144,759,0
2026-01-07,23,2,1001,0,154,847,0
2026-01-07,23,3,126,0,93,33,0
2026-01-07,23,4,797,0,121,676,0
2026-01-07,23,5,562,0,113,449,0
2026-01-07,24,1,476,0,100,376,0
2026-01-07,24,2,513,0,123,390,0
2026-01-07,24,3,368,0,100,268,0
2026-01-07,24,4,386,0,92,294,0
2026-01-07,24,5,322,0,87,235,0
2026-01-07,25,1,888,0,140,748,0
2026-01-07,25,2,612,884,170,1326,0
2026-01-07,25,3,381,0,106,275,0
2026-01-07,25,4,288,0,130,158,0
2026-01-07,25,5,963,0,134,829,0
2026-01-08,1,1,1122,0,144,978,0
2026-01-08,1,2,342,0,217,125,0
2026-01-08,1,3,980,0,99,881,0
2026-01-08,1,4,939,0,123,816,0
2026-01-08,1,5,740,0,145,595,0
2026-01-08,2,1,536,0,95,441,0
2026-01-08,2,2,1027,0,148,879,0
2026-01-08,2,3,653,0,73,580,0
2026-01-08,2,4,735,0,112,623,0
2026-01-08,2,5,297,0,105,192,0
2026-01-08,3,1,797,0,151,646,0
2026-01-08,3,2,771,0,192,579,0
2026-01-08,3,3,706,0,122,584,0
2026-01-08,3,4,99,629,99,629,1
2026-01-08,3,5,308,0,198,110,0
2026-01-08,4,1,335,679,170,844,0
2026-01-08,4,2,556,0,185,371,0
2026-01-08,4,3,348,0,137,211,0
2026-01-08,4,4,944,0,130,814,0
2026-01-08,4,5,429,0,190,239,0
2026-01-08,5,1,361,0,79,282,0
2026-01-08,5,2,383,0,74,309,0
2026-01-08,5,3,266,0,56,210,0
2026-01-08,5,4,487,0,85,402,0
2026-01-08,5,5,425,0,74,351,0
2026-01-08,6,1,805,0,240,565,0
2026-01-08,6,2,441,0,205,236,0
2026-01-08,6,3,799,0,138,661,0
2026-01-08,6,4,403,908,161,1150,0
2026-01-08,6,5,1072,0,169,903,0
2026-01-08,7,1,117,0,65,52,0
2026-01-08,7,2,424,0,70,354,0
2026-01-08,7,3,56,224,46,234,0
2026-01-08,7,4,315,0,48,267,0
2026-01-08,7,5,303,0,51,252,0
2026-01-08,8,1,840,0,130,710,0
2026-01-08,8,2,574,0,160,414,0
2026-01-08,8,3,316,0,106,210,0
2026-01-08,8,4,991,0,116,875,0
2026-01-08,8,5,715,0,125,590,0
2026-01-08,9,1,1195,0,146,1049,0
2026-01-08,9,2,466,0,189,277,0
2026-01-08,9,3,794,0,115,679,0
2026-01-08,9,4,917,0,194,723,0
2026-01-08,9,5,840,0,125,715,0
2026-01-08,10,1,616,0,83,533,0
2026-01-08,10,2,353,0,103,250,0
2026-01-08,10,3,402,0,67,335,0
2026-01-08,10,4,481,0,84,397,0
2026-01-08,10,5,675,0,81,594,0
2026-01-08,11,1,204,0,110,94,0
2026-01-08,11,2,66,0,66,0,1
2026-01-08,11,3,264,0,75,189,0
2026-01-08,11,4,200,426,72,554,0
2026-01-08,11,5,249,547,98,698,0
2026-01-08,12,1,195,0,118,77,0
2026-01-08,12,2,318,0,140,178,0
2026-01-08,12,3,536,0,82,454,0
2026-01-08,12,4,244,0,145,99,0
2026-01-08,12,5,515,0,127,388,0
2026-01-08,13,1,190,0,81,109,0
2026-01-08,13,2,670,0,103,567,0
2026-01-08,13,3,135,0,80,55,0
2026-01-08,13,4,143,414,88,469,0
2026-01-08,13,5,434,0,83,351,0
2026-01-08,14,1,1154,0,193,961,0
2026-01-08,14,2,1836,0,229,1607,0
2026-01-08,14,3,990,0,154,836,0
2026-01-08,14,4,654,0,143,511,0
2026-01-08,14,5,214,0,214,0,1
2026-01-08,15,1,690,0,97,593,0
2026-01-08,15,2,293,0,124,169,0
2026-01-08,15,3,488,0,82,406,0
2026-01-08,15,4,336,508,89,755,0
2026-01-08,15,5,924,0,117,807,0
2026-01-08,16,1,160,292,68,384,0
2026-01-08,16,2,294,0,60,234,0
2026-01-08,16,3,89,226,47,268,0
2026-01-08,16,4,258,0,47,211,0
2026-01-08,16,5,170,227,46,351,0
2026-01-08,17,1,136,250,58,328,0
2026-01-08,17,2,446,0,76,370,0
2026-01-08,17,3,315,0,56,259,0
2026-01-08,17,4,464,0,39,425,0
2026-01-08,17,5,360,0,69,291,0
2026-01-08,18,1,1277,0,172,1105,0
2026-01-08,18,2,814,0,189,625,0
2026-01-08,18,3,1152,0,142,1010,0
2026-01-08,18,4,1213,0,164,1049,0
2026-01-08,18,5,888,0,156,732,0
2026-01-08,19,1,350,0,183,167,0
2026-01-08,19,2,100,0,100,0,1
2026-01-08,19,3,971,0,158,813,0
2026-01-08,19,4,1103,0,154,949,0
2026-01-08,19,5,1055,0,150,905,0
2026-01-08,20,1,245,0,95,150,0
2026-01-08,20,2,357,0,116,241,0
2026-01-08,20,3,554,0,72,482,0
2026-01-08,20,4,314,0,79,235,0
2026-01-08,20,5,471,0,91,380,0
2026-01-08,21,1,758,0,155,603,0
2026-01-08,21,2,417,805,217,1005,0
2026-01-08,21,3,919,0,121,798,0
2026-01-08,21,4,1184,0,146,1038,0
2026-01-08,21,5,475,0,158,317,0
2026-01-08,22,1,273,0,38,235,0
2026-01-08,22,2,175,0,58,117,0
2026-01-08,22,3,35,0,35,0,1
2026-01-08,22,4,254,0,39,215,0
2026-01-08,22,5,269,0,29,240,0
2026-01-08,23,1,759,0,127,632,0
2026-01-08,23,2,847,0,137,710,0
2026-01-08,23,3,33,586,33,586,1
2026-01-08,23,4,676,0,115,561,0
2026-01-08,23,5,449,608,119,938,0
2026-01-08,24,1,376,0,104,272,0
2026-01-08,24,2,390,0,134,256,0
2026-01-08,24,3,268,0,122,146,0
2026-01-08,24,4,294,0,99,195,0
2026-01-08,24,5,235,546,106,675,0
2026-01-08,25,1,748,0,130,618,0
2026-01-08,25,2,1326,0,155,1171,0
2026-01-08,25,3,275,0,116,159,0
2026-01-08,25,4,158,646,132,672,0
2026-01-08,25,5,829,0,123,706,0
2026-01-09,1,1,978,0,141,837,0
2026-01-09,1,2,125,0,125,0,1
2026-01-09,1,3,881,0,106,775,0
2026-01-09,1,4,816,0,127,689,0
2026-01-09,1,5,595,562,130,1027,0
2026-01-09,2,1,441,0,111,330,0
2026-01-09,2,2,879,0,166,713,0
2026-01-09,2,3,580,0,102,478,0
2026-01-09,2,4,623,0,99,524,0
2026-01-09,2,5,192,431,117,506,0
2026-01-09,3,1,646,0,138,508,0
2026-01-09,3,2,579,0,180,399,0
2026-01-09,3,3,584,0,137,447,0
2026-01-09,3,4,629,658,135,1152,0
2026-01-09,3,5,110,0,110,0,1
2026-01-09,4,1,844,0,144,700,0
2026-01-09,4,2,371,0,208,163,0
2026-01-09,4,3,211,0,137,74,0
2026-01-09,4,4,814,0,193,621,0
2026-01-09,4,5,239,0,147,92,0
2026-01-09,5,1,282,292,65,509,0
2026-01-09,5,2,309,0,80,229,0
2026-01-09,5,3,210,273,46,437,0
2026-01-09,5,4,402,0,64,338,0
2026-01-09,5,5,351,0,50,301,0
2026-01-09,6,1,565,757,163,1159,0
2026-01-09,6,2,236,1449,215,1470,0
2026-01-09,6,3,661,661,131,1191,0
2026-01-09,6,4,1150,0,136,1014,0
2026-01-09,6,5,903,0,178,725,0
2026-01-09,7,1,52,234,52,234,1
2026-01-09,7,2,354,0,59,295,0
2026-01-09,7,3,234,0,36,198,0
2026-01-09,7,4,267,0,45,222,0
2026-01-09,7,5,252,0,53,199,0
2026-01-09,8,1,710,0,114,596,0
2026-01-09,8,2,414,0,146,268,0
2026-01-09,8,3,210,556,92,674,0
2026-01-09,8,4,875,0,112,763,0
2026-01-09,8,5,590,0,99,491,0
2026-01-09,9,1,1049,0,133,916,0
2026-01-09,9,2,277,0,179,98,0
2026-01-09,9,3,679,0,118,561,0
2026-01-09,9,4,723,0,116,607,0
2026-01-09,9,5,715,0,152,563,0
2026-01-09,10,1,533,0,99,434,0
2026-01-09,10,2,250,548,109,689,0
2026-01-09,10,3,335,0,79,256,0
2026-01-09,10,4,397,522,94,825,0
2026-01-09,10,5,594,0,77,517,0
2026-01-09,11,1,94,0,94,0,1
2026-01-09,11,2,0,492,0,492,1
2026-01-09,11,3,189,0,79,110,0
2026-01-09,11,4,554,0,80,474,0
2026-01-09,11,5,698,0,83,615,0
2026-01-09,12,1,77,460,77,460,1
2026-01-09,12,2,178,633,139,672,0
2026-01-09,12,3,454,0,91,363,0
2026-01-09,12,4,99,651,92,658,0
2026-01-09,12,5,388,0,88,300,0
2026-01-09,13,1,109,0,94,15,0
2026-01-09,13,2,567,0,112,455,0
2026-01-09,13,3,55,0,55,0,1
2026-01-09,13,4,469,0,98,371,0
2026-01-09,13,5,351,0,78,273,0
2026-01-09,14,1,961,0,196,765,0
2026-01-09,14,2,1607,0,301,1306,0
2026-01-09,14,3,836,0,151,685,0
2026-01-09,14,4,511,856,181,1186,0
2026-01-09,14,5,0,0,0,0,1
2026-01-09,15,1,593,0,107,486,0
2026-01-09,15,2,169,0,131,38,0
2026-01-09,15,3,406,0,71,335,0
2026-01-09,15,4,755,0,99,656,0
2026-01-09,15,5,807,0,101,706,0
2026-01-09,16,1,384,0,57,327,0
2026-01-09,16,2,234,0,62,172,0
2026-01-09,16,3,268,0,56,212,0
2026-01-09,16,4,211,0,55,156,0
2026-01-09,16,5,351,0,43,308,0
2026-01-09,17,1,328,0,62,266,0
2026-01-09,17,2,370,0,75,295,0
2026-01-09,17,3,259,212,50,421,0
2026-01-09,17,4,425,0,49,376,0
2026-01-09,17,5,291,0,61,230,0
2026-01-09,18,1,1105,0,152,953,0
2026-01-09,18,2,625,0,184,441,0
2026-01-09,18,3,1010,0,117,893,0
2026-01-09,18,4,1049,0,156,893,0
2026-01-09,18,5,732,691,221,1202,0
2026-01-09,19,1,167,934,156,945,0
2026-01-09,19,2,0,1296,0,1296,1
2026-01-09,19,3,813,0,137,676,0
2026-01-09,19,4,949,0,165,784,0
2026-01-09,19,5,905,0,168,737,0
2026-01-09,20,1,150,534,107,577,0
2026-01-09,20,2,241,0,172,69,0
2026-01-09,20,3,482,0,100,382,0
2026-01-09,20,4,235,0,101,134,0
2026-01-09,20,5,380,0,93,287,0
2026-01-09,21,1,603,0,173,430,0
2026-01-09,21,2,1005,0,205,800,0
2026-01-09,21,3,798,0,102,696,0
2026-01-09,21,4,1038,0,186,852,0
2026-01-09,21,5,317,0,148,169,0
2026-01-09,22,1,235,0,40,195,0
2026-01-09,22,2,117,240,34,323,0
2026-01-09,22,3,0,0,0,0,1
2026-01-09,22,4,215,0,32,183,0
2026-01-09,22,5,240,0,37,203,0
2026-01-09,23,1,632,0,127,505,0
2026-01-09,23,2,710,0,184,526,0
2026-01-09,23,3,586,0,103,483,0
2026-01-09,23,4,561,0,124,437,0
2026-01-09,23,5,938,0,159,779,0
2026-01-09,24,1,272,0,132,140,0
2026-01-09,24,2,256,511,107,660,0
2026-01-09,24,3,146,0,97,49,0
2026-01-09,24,4,195,0,89,106,0
2026-01-09,24,5,675,0,116,559,0
2026-01-09,25,1,618,0,125,493,0
2026-01-09,25,2,1171,0,157,1014,0
2026-01-09,25,3,159,0,103,56,0
2026-01-09,25,4,672,0,133,539,0
2026-01-09,25,5,706,0,134,572,0
2026-01-10,1,1,837,0,130,707,0
2026-01-10,1,2,0,0,0,0,1
2026-01-10,1,3,775,0,106,669,0
2026-01-10,1,4,689,0,118,571,0
2026-01-10,1,5,1027,0,134,893,0
2026-01-10,2,1,330,0,105,225,0
2026-01-10,2,2,713,0,113,600,0
2026-01-10,2,3,478,0,93,385,0
2026-01-10,2,4,524,0,94,430,0
2026-01-10,2,5,506,0,96,410,0
2026-01-10,3,1,508,706,146,1068,0
2026-01-10,3,2,399,975,257,1117,0
2026-01-10,3,3,447,692,116,1023,0
2026-01-10,3,4,1152,0,132,1020,0
2026-01-10,3,5,0,0,0,0,1
2026-01-10,4,1,700,0,169,531,0
2026-01-10,4,2,163,889,163,889,1
2026-01-10,4,3,74,0,74,0,1
2026-01-10,4,4,621,0,123,498,0
2026-01-10,4,5,92,0,92,0,1
2026-01-10,5,1,509,0,69,440,0
2026-01-10,5,2,229,0,90,139,0
2026-01-10,5,3,437,0,51,386,0
2026-01-10,5,4,338,0,82,256,0
2026-01-10,5,5,301,0,53,248,0
2026-01-10,6,1,1159,0,170,989,0
2026-01-10,6,2,1470,0,221,1249,0
2026-01-10,6,3,1191,0,152,1039,0
2026-01-10,6,4,1014,0,162,852,0
2026-01-10,6,5,725,0,162,563,0
2026-01-10,7,1,234,0,58,176,0
2026-01-10,7,2,295,0,62,233,0
2026-01-10,7,3,198,0,37,161,0
2026-01-10,7,4,222,0,46,176,0
2026-01-10,7,5,199,0,51,148,0
2026-01-10,8,1,596,0,120,476,0
2026-01-10,8,2,268,0,156,112,0
2026-01-10,8,3,674,0,113,561,0
2026-01-10,8,4,763,0,105,658,0
2026-01-10,8,5,491,726,126,1091,0
2026-01-10,9,1,916,0,160,756,0
2026-01-10,9,2,98,0,98,0,1
2026-01-10,9,3,561,0,127,434,0
2026-01-10,9,4,607,0,132,475,0
2026-01-10,9,5,563,947,167,1343,0
2026-01-10,10,1,434,0,92,342,0
2026-01-10,10,2,689,0,117,572,0
2026-01-10,10,3,256,456,79,633,0
2026-01-10,10,4,825,0,122,703,0
2026-01-10,10,5,517,0,80,437,0
2026-01-10,11,1,0,517,0,517,1
2026-01-10,11,2,492,0,113,379,0
2026-01-10,11,3,110,478,65,523,0
2026-01-10,11,4,474,0,68,406,0
2026-01-10,11,5,615,0,94,521,0
2026-01-10,12,1,460,0,118,342,0
2026-01-10,12,2,672,0,146,526,0
2026-01-10,12,3,363,0,95,268,0
2026-01-10,12,4,658,0,97,561,0
2026-01-10,12,5,300,0,101,199,0
2026-01-10,13,1,15,0,15,0,1
2026-01-10,13,2,455,0,103,352,0
2026-01-10,13,3,0,0,0,0,1
2026-01-10,13,4,371,0,80,291,0
2026-01-10,13,5,273,599,91,781,0
2026-01-10,14,1,765,0,193,572,0
2026-01-10,14,2,1306,0,228,1078,0
2026-01-10,14,3,685,0,139,546,0
2026-01-10,14,4,1186,0,163,1023,0
2026-01-10,14,5,0,815,0,815,1
2026-01-10,15,1,486,0,99,387,0
2026-01-10,15,2,38,0,38,0,1
2026-01-10,15,3,335,0,80,255,0
2026-01-10,15,4,656,0,108,548,0
2026-01-10,15,5,706,0,101,605,0
2026-01-10,16,1,327,0,46,281,0
2026-01-10,16,2,172,426,66,532,0
2026-01-10,16,3,212,221,43,390,0
2026-01-10,16,4,156,213,55,314,0
2026-01-10,16,5,308,0,51,257,0
2026-01-10,17,1,266,376,72,570,0
2026-01-10,17,2,295,394,84,605,0
2026-01-10,17,3,421,0,51,370,0
2026-01-10,17,4,376,0,55,321,0
2026-01-10,17,5,230,0,49,181,0
2026-01-10,18,1,953,0,151,802,0
2026-01-10,18,2,441,0,186,255,0
2026-01-10,18,3,893,0,123,770,0
2026-01-10,18,4,893,0,150,743,0
2026-01-10,18,5,1202,0,159,1043,0
2026-01-10,19,1,945,0,144,801,0
2026-01-10,19,2,1296,0,189,1107,0
2026-01-10,19,3,676,0,129,547,0
2026-01-10,19,4,784,0,142,642,0
2026-01-10,19,5,737,0,167,570,0
2026-01-10,20,1,577,0,101,476,0
2026-01-10,20,2,69,606,69,606,1
2026-01-10,20,3,382,0,82,300,0
2026-01-10,20,4,134,0,79,55,0
2026-01-10,20,5,287,0,110,177,0
2026-01-10,21,1,430,0,161,269,0
2026-01-10,21,2,800,0,190,610,0
2026-01-10,21,3,696,0,133,563,0
2026-01-10,21,4,852,0,142,710,0
2026-01-10,21,5,169,0,151,18,0
2026-01-10,22,1,195,0,49,146,0
2026-01-10,22,2,323,0,55,268,0
2026-01-10,22,3,0,147,0,147,1
2026-01-10,22,4,183,185,49,319,0
2026-01-10,22,5,203,0,47,156,0
2026-01-10,23,1,505,698,122,1081,0
2026-01-10,23,2,526,0,144,382,0
2026-01-10,23,3,483,460,100,843,0
2026-01-10,23,4,437,0,111,326,0
2026-01-10,23,5,779,0,110,669,0
2026-01-10,24,1,140,674,105,709,0
2026-01-10,24,2,660,0,147,513,0
2026-01-10,24,3,49,0,49,0,1
2026-01-10,24,4,106,636,80,662,0
2026-01-10,24,5,559,0,101,458,0
2026-01-10,25,1,493,0,134,359,0
2026-01-10,25,2,1014,0,148,866,0
2026-01-10,25,3,56,750,56,750,1
2026-01-10,25,4,539,676,167,1048,0
2026-01-10,25,5,572,0,148,424,0
2026-01-11,1,1,707,0,122,585,0
2026-01-11,1,2,0,981,0,981,1
2026-01-11,1,3,669,0,114,555,0
2026-01-11,1,4,571,545,115,1001,0
2026-01-11,1,5,893,0,135,758,0
2026-01-11,2,1,225,0,90,135,0
2026-01-11,2,2,600,0,115,485,0
2026-01-11,2,3,385,0,78,307,0
2026-01-11,2,4,430,0,86,344,0
2026-01-11,2,5,410,0,109,301,0
2026-01-11,3,1,1068,0,138,930,0
2026-01-11,3,2,1117,0,183,934,0
2026-01-11,3,3,1023,0,128,895,0
2026-01-11,3,4,1020,0,135,885,0
2026-01-11,3,5,0,0,0,0,1
2026-01-11,4,1,531,734,177,1088,0
2026-01-11,4,2,889,0,203,686,0
2026-01-11,4,3,0,773,0,773,1
2026-01-11,4,4,498,0,145,353,0
2026-01-11,4,5,0,0,0,0,1
2026-01-11,5,1,440,0,76,364,0
2026-01-11,5,2,139,0,79,60,0
2026-01-11,5,3,386,0,56,330,0
2026-01-11,5,4,256,272,65,463,0
2026-01-11,5,5,248,0,72,176,0
2026-01-11,6,1,989,0,166,823,0
2026-01-11,6,2,1249,0,275,974,0
2026-01-11,6,3,1039,0,191,848,0
2026-01-11,6,4,852,0,168,684,0
2026-01-11,6,5,563,911,165,1309,0
2026-01-11,7,1,176,0,45,131,0
2026-01-11,7,2,233,0,74,159,0
2026-01-11,7,3,161,0,34,127,0
2026-01-11,7,4,176,0,49,127,0
2026-01-11,7,5,148,0,38,110,0
2026-01-11,8,1,476,653,118,1011,0
2026-01-11,8,2,112,0,112,0,1
2026-01-11,8,3,561,0,145,416,0
2026-01-11,8,4,658,0,110,548,0
2026-01-11,8,5,1091,0,124,967,0
2026-01-11,9,1,756,0,147,609,0
2026-01-11,9,2,0,0,0,0,1
2026-01-11,9,3,434,0,121,313,0
2026-01-11,9,4,475,0,147,328,0
2026-01-11,9,5,1343,0,137,1206,0
2026-01-11,10,1,342,503,59,786,0
2026-01-11,10,2,572,0,113,459,0
2026-01-11,10,3,633,0,66,567,0
2026-01-11,10,4,703,0,76,627,0
2026-01-11,10,5,437,0,85,352,0
2026-01-11,11,1,517,0,85,432,0
2026-01-11,11,2,379,0,109,270,0
2026-01-11,11,3,523,0,84,439,0
2026-01-11,11,4,406,0,116,290,0
2026-01-11,11,5,521,0,78,443,0
2026-01-11,12,1,342,590,110,822,0
2026-01-11,12,2,526,0,123,403,0
